,Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
849,CHACO,San Fernando,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
850,CHACO,San Fernando,Puerto Vilelas,22140050,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,10.0
851,CHACO,San Fernando,Resistencia,22140060,10.33,54.38,5.0,26.97,2.0,6.0,0.0,193.0,91.89
852,CHACO,San Lorenzo,Samuhú,22147010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
853,CHACO,San Lorenzo,Villa Berthet,22147020,0.0,0.0,0.0,32.0,0.0,1.0,0.0,755.0,788.0
854,CHACO,Sargento Cabral,Capitán Solari,22154010,0.0,0.0,0.0,81.0,0.0,0.0,0.0,30.0,111.0
855,CHACO,Sargento Cabral,Colonia Elisa,22154020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
856,CHACO,Sargento Cabral,Colonias Unidas,22154030,0.0,0.0,0.0,320.0,0.0,0.0,0.0,15.0,335.0
857,CHACO,Sargento Cabral,Las Garcitas,22154050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,115.0
858,CHACO,Tapenagá,Charadai,22161010,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,28.0
859,CHUBUT,Biedma,Arroyo Verde,26007010,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
860,CHUBUT,Biedma,Puerto Madryn,26007020,3.65,24.55,200.0,3.78,5.28,11.0,0.0,2.76,40.23
861,CHUBUT,Biedma,Puerto Pirámide,26007030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,38.0
862,CHUBUT,Biedma,Quinta El Mirador,26007040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
863,CHUBUT,Biedma,Reserva Area Protegida El Doradillo,26007050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0
864,CHUBUT,Cushamen,Cholila,26014020,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
865,CHUBUT,Cushamen,El Hoyo,26014040,174.0,0.0,0.0,485.0,0.0,0.0,0.0,712.0,1.37
866,CHUBUT,Cushamen,Epuyén,26014060,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18
867,CHUBUT,Cushamen,Gualjaina,26014070,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
868,CHUBUT,Cushamen,Lago Puelo,26014090,290.0,0.0,0.0,134.0,0.0,0.0,0.0,729.0,1.15
869,CHUBUT,Cushamen,Leleque,26014100,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
870,CHUBUT,Cushamen,El Maitén,26014050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,625.0
871,CHUBUT,Escalante,Comodoro Rivadavia,26021030,19.6,13.13,248.0,1.74,336.0,43.0,0.0,16.69,51.78
872,CHUBUT,Escalante,Diadema Argentina,26021040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,328.0
873,CHUBUT,Escalante,Rada Tilly,26021050,1.14,1.0,34.0,1.21,54.0,0.0,0.0,418.0,2.86
874,CHUBUT,Escalante,Acceso Norte,26021020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
875,CHUBUT,Escalante,Barrio Caleta Cordova,26021020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
876,CHUBUT,Escalante,Km. 11 - Cuarteles,26021020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
877,CHUBUT,Florentino Ameghino,Camarones,26028010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208.0,209.0
878,CHUBUT,Florentino Ameghino,Garayalde,26028020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
879,CHUBUT,Futaleufú,Corcovado,26035020,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0
880,CHUBUT,Futaleufú,Esquel,26035030,7.14,1.52,40.0,0.0,0.0,3.0,0.0,4.5,13.21
881,CHUBUT,Futaleufú,Los Cipreses,26035050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
882,CHUBUT,Futaleufú,Trevelín,26035060,472.0,0.0,19.0,0.0,18.0,1.0,0.0,536.0,1.05
883,CHUBUT,Futaleufú,Villa Futalaufquen,26035070,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
884,CHUBUT,Futaleufú,Lago Rosario,26035040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
885,CHUBUT,Gaiman,28 de Julio,26042040,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,14.0
886,CHUBUT,Gaiman,Dolavon,26042020,0.0,0.0,3.0,55.0,50.0,1.0,0.0,0.0,109.0
887,CHUBUT,Gaiman,Gaiman,26042030,223.0,0.0,15.0,90.0,658.0,2.0,0.0,0.0,988.0
888,CHUBUT,Gaiman,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0
889,CHUBUT,Gastre,Blancuntre,26049010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
890,CHUBUT,Gastre,El Escorial,26049020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
891,CHUBUT,Gastre,Lagunita Salada,26049040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0
892,CHUBUT,Gastre,Yala Laubat,26049050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
893,CHUBUT,Gastre,Gastre,26049030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0
894,CHUBUT,Languiñeo,Aldea Epulef,26056010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0
895,CHUBUT,Languiñeo,Carrenleufú,26056020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
896,CHUBUT,Languiñeo,Colan Conhue,26056030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0
897,CHUBUT,Languiñeo,Paso del Sapo,26056040,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,32.0
898,CHUBUT,Languiñeo,Tecka,26056050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
899,CHUBUT,Mártires,El Mirasol,26063010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
900,CHUBUT,Mártires,Las Plumas,26063020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
901,CHUBUT,Paso de Indios,Cerro Cóndor,26070010,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
902,CHUBUT,Paso de Indios,Los Altares,26070020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
903,CHUBUT,Paso de Indios,Paso de Indios,26070030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
904,CHUBUT,Rawson,Playa Unión,26077020,675.0,209.0,12.0,101.0,1.0,0.0,0.0,421.0,1.42
905,CHUBUT,Rawson,Rawson,26077030,1.75,8.8,41.0,774.0,300.0,1.0,0.0,343.0,12.01
906,CHUBUT,Rawson,Trelew,26077040,6.88,24.0,287.0,722.0,1.09,3.0,0.0,1.13,34.11
907,CHUBUT,Rawson,Playa Magagna,26077010,0.0,1.7,0.0,0.0,0.0,0.0,0.0,3.0,1.7
908,CHUBUT,Río Senguer,Aldea Apeleg,26084010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
909,CHUBUT,Río Senguer,Aldea Beleiro,26084020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
910,CHUBUT,Río Senguer,Alto Río Senguer,26084030,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0
911,CHUBUT,Río Senguer,Doctor Ricardo Rojas,26084040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
912,CHUBUT,Río Senguer,Facundo,26084050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,42.0
913,CHUBUT,Río Senguer,Lago Blanco,26084060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
914,CHUBUT,Río Senguer,Río Mayo,26084070,140.0,0.0,0.0,4.0,0.0,3.0,0.0,621.0,768.0
915,CHUBUT,Sarmiento,Buen Pasto,26091010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
916,CHUBUT,Sarmiento,SARMIENTO,26091020,2.13,1.0,0.0,712.0,0.0,2.0,0.0,270.0,3.12
917,CHUBUT,Tehuelches,Gobernador Costa,26098020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
918,CHUBUT,Tehuelches,José de San Martín,26098030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
919,CHUBUT,Tehuelches,Río Pico,26098040,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0
920,CHUBUT,Telsen,Gan Gan,26105010,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,13.0
921,CHUBUT,Telsen,Telsen,26105020,0.0,16.0,0.0,0.0,0.0,8.0,0.0,42.0,66.0
922,CORDOBA,Calamuchita,Amboy,14007010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0
923,CORDOBA,Calamuchita,Cañada del Sauce,14007030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
924,CORDOBA,Calamuchita,Capilla Vieja,14007040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
925,CORDOBA,Calamuchita,El Corcovado - El Torreón,14007050,52.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,82.0
926,CORDOBA,Calamuchita,Embalse,14007060,0.0,0.0,0.0,1.53,0.0,1.0,0.0,1.94,3.48
927,CORDOBA,Calamuchita,La Cruz,14007070,10.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,393.0
928,CORDOBA,Calamuchita,La Cumbrecita,14007080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0
929,CORDOBA,Calamuchita,Las Bajadas,14007090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0
930,CORDOBA,Calamuchita,Los Cóndores,14007110,423.0,0.0,0.0,0.0,0.0,1.0,0.0,516.0,940.0
931,CORDOBA,Calamuchita,Los Molinos,14007120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0
932,CORDOBA,Calamuchita,Los Reartes,14007130,29.0,0.0,0.0,490.0,0.0,1.0,0.0,456.0,976.0
933,CORDOBA,Calamuchita,Parque Calmayo,14007160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0
934,CORDOBA,Calamuchita,San Agustín,14007180,110.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0
935,CORDOBA,Calamuchita,San Ignacio (Loteo San Javier),14007190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
936,CORDOBA,Calamuchita,Santa Rosa de Calamuchita,14007210,1.27,1.43,0.0,194.0,0.0,0.0,0.0,3.16,6.05
937,CORDOBA,Calamuchita,Villa Alpina,14007240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
938,CORDOBA,Calamuchita,Villa Amancay,14007250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0
939,CORDOBA,Calamuchita,Villa Berna,14007260,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0
940,CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Sección),14007270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,252.0
941,CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (3a. Sección),14007170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
942,CORDOBA,Calamuchita,Villa del Dique,14007290,555.0,0.0,0.0,256.0,128.0,0.0,0.0,947.0,1.89
943,CORDOBA,Calamuchita,Villa General Belgrano,14007310,0.0,31.0,0.0,0.0,0.0,1.0,0.0,1.07,1.1
944,CORDOBA,Calamuchita,Villa Quillinzo,14007330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0
945,CORDOBA,Calamuchita,Villa Rumipal,14007340,0.0,0.0,0.0,47.0,0.0,0.0,0.0,974.0,1.02
946,CORDOBA,Calamuchita,Villa San Miguel,14007170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
947,CORDOBA,Calamuchita,Villa Yacanto,14007360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
948,CORDOBA,Calamuchita,Las Caleras,14007100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
949,CORDOBA,Calamuchita,San Ignacio (Loteo Vélez Crespo),14007170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
950,CORDOBA,Calamuchita,Segunda Usina,14007220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0
951,CORDOBA,Calamuchita,Río de los Sauces,14007170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
952,CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes,14007170,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
953,CORDOBA,Capital,Córdoba,14014010,47.78,218.6,44.0,222.07,1.22,11.0,0.0,4.27,493.99
954,CORDOBA,Capital,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,695.0
955,CORDOBA,Colón,Agua de Oro,14021010,370.0,0.0,0.0,65.0,0.0,0.0,0.0,65.0,500.0
956,CORDOBA,Colón,Ascochinga,14021020,121.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,122.0
957,CORDOBA,Colón,Colonia Caroya,14021050,1.06,492.0,0.0,6.26,0.0,0.0,0.0,39.0,7.85
958,CORDOBA,Colón,El Manzano,14021110,125.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,145.0
959,CORDOBA,Colón,General Paz,14021130,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0
960,CORDOBA,Colón,Jesús María,14021140,1.04,3.7,0.0,6.65,0.0,0.0,0.0,18.0,11.4
961,CORDOBA,Colón,La Calera,14021150,1.1,6.63,0.0,1.42,316.0,1.0,0.0,496.0,9.97
962,CORDOBA,Colón,La Granja,14021160,433.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,460.0
963,CORDOBA,Colón,Los Molles,14021180,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
964,CORDOBA,Colón,Malvinas Argentinas,14021190,1.02,0.0,0.0,318.0,0.0,0.0,0.0,229.0,1.57
965,CORDOBA,Colón,Mendiolaza,14021200,792.0,2.55,0.0,868.0,2.0,0.0,0.0,215.0,4.42
966,CORDOBA,Colón,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,287.0
967,CORDOBA,Colón,Pajas Blancas,14021220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0
968,CORDOBA,Colón,Río Ceballos,14021230,1.01,5.62,0.0,6.0,1.0,3.0,0.0,444.0,7.08
969,CORDOBA,Colón,Saldán,14021240,57.0,3.76,0.0,73.0,0.0,0.0,0.0,271.0,4.16
970,CORDOBA,Colón,Salsipuedes,14021250,891.0,484.0,0.0,9.0,0.0,0.0,0.0,387.0,1.77
971,CORDOBA,Colón,Unquillo,14021280,2.13,889.0,0.0,1.3,0.0,0.0,0.0,603.0,4.92
972,CORDOBA,Colón,Villa Allende,14021290,1.0,6.4,0.0,1.91,4.0,0.0,0.0,484.0,8.79
973,CORDOBA,Colón,Villa Cerro Azul,14021300,75.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,95.0
974,CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310,350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,351.0
975,CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320,488.0,0.0,0.0,499.0,0.0,0.0,0.0,360.0,1.35
976,CORDOBA,Colón,Dumesnil,14021270,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0
977,CORDOBA,Colón,Mi Granja,14021210,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
978,CORDOBA,Colón,Colonia Tirolesa,14021060,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
979,CORDOBA,Cruz del Eje,Alto de los Quebrachos,14028010,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0
980,CORDOBA,Cruz del Eje,Bañado de Soto,14028020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
981,CORDOBA,Cruz del Eje,Canteras Quilpo,14028030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
982,CORDOBA,Cruz del Eje,Cruz de Caña,14028040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
983,CORDOBA,Cruz del Eje,Cruz del Eje,14028050,1.27,1.73,0.0,3.06,0.0,0.0,0.0,575.0,6.63
984,CORDOBA,Cruz del Eje,El Brete,14028060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,66.0
985,CORDOBA,Cruz del Eje,Guanaco Muerto,14028080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0
986,CORDOBA,Cruz del Eje,La Banda,14028090,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
987,CORDOBA,Cruz del Eje,La Batea,14028100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
988,CORDOBA,Cruz del Eje,La Higuera,14028110,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0
989,CORDOBA,Cruz del Eje,Las Playas,14028130,0.0,0.0,0.0,1.0,0.0,0.0,0.0,176.0,177.0
990,CORDOBA,Cruz del Eje,Los Chañaritos,14028140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,10.0
991,CORDOBA,Cruz del Eje,Media Naranja,14028150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0
992,CORDOBA,Cruz del Eje,Paso Viejo,14028160,68.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,104.0
993,CORDOBA,Cruz del Eje,San Marcos Sierra,14028170,0.0,16.0,0.0,429.0,0.0,0.0,0.0,199.0,644.0
994,CORDOBA,Cruz del Eje,Serrezuela,14028180,92.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,104.0
995,CORDOBA,Cruz del Eje,Tuclame,14028190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
996,CORDOBA,Cruz del Eje,Villa de Soto,14028200,584.0,0.0,0.0,562.0,0.0,2.0,0.0,251.0,1.4
997,CORDOBA,General Roca,Del Campillo,14035010,751.0,0.0,0.0,490.0,0.0,1.0,0.0,0.0,1.24
998,CORDOBA,General Roca,Hipólito Bouchard,14035030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
999,CORDOBA,General Roca,Huinca Renancó,14035040,572.0,0.0,1.0,1.29,0.0,0.0,0.0,1.1,2.96
1000,CORDOBA,General Roca,ITALÓ,14035050,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,171.0
1001,CORDOBA,General Roca,Nicolás Bruzzone,14035070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0
1002,CORDOBA,General Roca,PINCÉN,14035090,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0
1003,CORDOBA,General Roca,Villa Huidobro,14035120,0.0,789.0,10.0,2.0,0.0,1.0,0.0,1.1,1.9
1004,CORDOBA,General Roca,Villa Valeria,14035140,678.0,0.0,0.0,0.0,0.0,1.0,0.0,241.0,920.0
1005,CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110,0.0,1.67,0.0,37.0,0.0,0.0,0.0,82.0,1.78
1006,CORDOBA,General San Martín,Arroyo Cabral,14042020,4.0,393.0,0.0,2.0,0.0,1.0,0.0,276.0,676.0
1007,CORDOBA,General San Martín,Ausonia,14042030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1008,CORDOBA,General San Martín,Chazón,14042040,0.0,405.0,0.0,0.0,4.0,0.0,0.0,0.0,409.0
1009,CORDOBA,General San Martín,Etruria,14042050,31.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,35.0
1010,CORDOBA,General San Martín,La Laguna,14042060,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0
1011,CORDOBA,General San Martín,La Playosa,14042080,650.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,720.0
1012,CORDOBA,General San Martín,Pasco,14042110,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1013,CORDOBA,General San Martín,Silvio Pellico,14042130,150.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,215.0
1014,CORDOBA,General San Martín,Ticino,14042140,0.0,663.0,0.0,6.0,0.0,3.0,0.0,0.0,672.0
1015,CORDOBA,General San Martín,Tío Pujio,14042150,565.0,0.0,0.0,2.0,0.0,0.0,0.0,53.0,620.0
1016,CORDOBA,General San Martín,Villa María,14042170,2.21,15.33,0.0,11.56,0.0,2.0,0.0,1.44,30.54
1017,CORDOBA,General San Martín,Villa Nueva,14042180,912.0,2.24,0.0,1.16,1.0,1.0,0.0,882.0,5.2
1018,CORDOBA,General San Martín,Arroyo Algodón,14042010,159.0,0.0,0.0,1.0,0.0,0.0,0.0,226.0,386.0
1019,CORDOBA,General San Martín,La Palestina,14042070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1020,CORDOBA,Ischilín,Chuña,14049030,0.0,0.0,0.0,0.0,0.0,2.0,0.0,102.0,104.0
1021,CORDOBA,Ischilín,Copacabana,14049040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
1022,CORDOBA,Ischilín,Deán Funes,14049050,1.84,1.93,0.0,740.0,0.0,1.0,0.0,0.0,4.51
1023,CORDOBA,Ischilín,Esquina del Alambre,14049060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1024,CORDOBA,Ischilín,Olivares de San Nicolás,14049090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1025,CORDOBA,Ischilín,Quilino,14049100,196.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,282.0
1026,CORDOBA,Ischilín,Villa Quilino,14049130,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
1027,CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010,414.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,694.0
1028,CORDOBA,Juárez Celman,Bengolea,14056030,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,269.0
1029,CORDOBA,Juárez Celman,Carnerillo,14056040,129.0,0.0,0.0,507.0,23.0,1.0,0.0,222.0,882.0
1030,CORDOBA,Juárez Celman,Charras,14056050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,13.0
1031,CORDOBA,Juárez Celman,General Cabrera,14056070,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
1032,CORDOBA,Juárez Celman,General Deheza,14056080,8.0,1.28,0.0,3.46,0.0,0.0,0.0,0.0,4.75
1033,CORDOBA,Juárez Celman,Huanchillas,14056090,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0
1034,CORDOBA,Juárez Celman,La Carlota,14056100,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0
1035,CORDOBA,Juárez Celman,Los Cisnes,14056110,2.0,0.0,0.0,208.0,0.0,0.0,0.0,39.0,249.0
1036,CORDOBA,Juárez Celman,Olaeta,14056120,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
1037,CORDOBA,Juárez Celman,Santa Eufemia,14056150,0.0,637.0,0.0,0.0,0.0,1.0,0.0,57.0,695.0
1038,CORDOBA,Juárez Celman,Ucacha,14056160,126.0,1.75,0.0,1.0,0.0,0.0,0.0,59.0,1.93
1039,CORDOBA,Juárez Celman,Villa Reducción,14056170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,232.0
1040,CORDOBA,Marcos Juárez,Alejo Ledesma,14063010,0.0,0.0,0.0,1.0,0.0,3.0,0.0,79.0,83.0
1041,CORDOBA,Marcos Juárez,Arias,14063020,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0
1042,CORDOBA,Marcos Juárez,Camilo Aldao,14063030,1.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.15
1043,CORDOBA,Marcos Juárez,Colonia Italiana,14063070,0.0,158.0,0.0,0.0,31.0,0.0,0.0,10.0,199.0
1044,CORDOBA,Marcos Juárez,Corral de Bustos,14063090,742.0,4.59,0.0,1.03,1.79,0.0,0.0,48.0,8.2
1045,CORDOBA,Marcos Juárez,Cruz Alta,14063100,652.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,655.0
1046,CORDOBA,Marcos Juárez,General Baldissera,14063110,451.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,452.0
1047,CORDOBA,Marcos Juárez,General Roca,14063120,1.18,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.19
1048,CORDOBA,Marcos Juárez,Guatimozín,14063130,811.0,0.0,0.0,0.0,593.0,1.0,0.0,23.0,1.43
1049,CORDOBA,Marcos Juárez,Inriville,14063140,220.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,309.0
1050,CORDOBA,Marcos Juárez,Isla Verde,14063150,613.0,262.0,0.0,82.0,0.0,0.0,0.0,0.0,957.0
1051,CORDOBA,Marcos Juárez,Leones,14063160,162.0,2.56,0.0,1.0,0.0,0.0,0.0,23.0,2.74
1052,CORDOBA,Marcos Juárez,Los Surgentes,14063170,757.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,764.0
1053,CORDOBA,Marcos Juárez,Marcos Juárez,14063180,385.0,10.21,0.0,4.0,0.0,0.0,0.0,240.0,10.84
1054,CORDOBA,Marcos Juárez,Monte Buey,14063190,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56
1055,CORDOBA,Marcos Juárez,Villa Elisa,14063230,1.03,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.04
1056,CORDOBA,Marcos Juárez,Saira,14063210,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0
1057,CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,0.0,0.0,0.0,30.0,0.0,0.0,0.0,143.0,173.0
1058,CORDOBA,Marcos Juárez,Cavanagh,14063050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,322.0
1059,CORDOBA,Minas,Ciénaga del Coro,14070010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,65.0
1060,CORDOBA,Minas,La Playa,14070050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0
1061,CORDOBA,Minas,San Carlos Minas,14070060,201.0,0.0,0.0,2.0,0.0,0.0,0.0,290.0,493.0
1062,CORDOBA,Minas,Tosno,14070080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0
1063,CORDOBA,Minas,El Chacho,14070020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,173.0,174.0
1064,CORDOBA,Minas,Estancia de Guadalupe,14070030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
1065,CORDOBA,Minas,Guasapampa,14070040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
